TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD_div_S,dD_div_R,dt,ReplicateId,InitSize,RFrac
0.0,0.0,30.0,220.0,250.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
1.0,0.1,32.0,224.0,256.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
2.0,0.2,31.0,221.0,252.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
3.0,0.30000000000000004,28.0,220.0,248.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
4.0,0.4,31.0,222.0,253.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
5.0,0.5,32.0,225.0,257.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
6.0,0.6000000000000001,32.0,221.0,253.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
7.0,0.7000000000000001,34.0,223.0,257.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
8.0,0.8,33.0,219.0,252.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
9.0,0.9,34.0,222.0,256.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
10.0,1.0,39.0,218.0,257.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
11.0,1.1,40.0,218.0,258.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
12.0,1.2000000000000002,39.0,218.0,257.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
13.0,1.3,40.0,225.0,265.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
14.0,1.4000000000000001,41.0,231.0,272.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
15.0,1.5,39.0,228.0,267.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
16.0,1.6,40.0,236.0,276.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
17.0,1.7000000000000002,44.0,234.0,278.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
18.0,1.8,44.0,234.0,278.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
19.0,1.9000000000000001,44.0,237.0,281.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
20.0,2.0,48.0,233.0,281.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
21.0,2.1,52.0,230.0,282.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
22.0,2.2,54.0,227.0,281.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
23.0,2.3000000000000003,57.0,224.0,281.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
24.0,2.4000000000000004,61.0,227.0,288.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
25.0,2.5,65.0,228.0,293.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
26.0,2.6,69.0,233.0,302.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
27.0,2.7,75.0,236.0,311.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
28.0,2.8000000000000003,79.0,241.0,320.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
29.0,2.9000000000000004,78.0,245.0,323.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
30.0,3.0,77.0,246.0,323.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
31.0,3.1,79.0,248.0,327.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
32.0,3.2,85.0,249.0,334.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
33.0,3.3000000000000003,88.0,247.0,335.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
34.0,3.4000000000000004,92.0,249.0,341.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
35.0,3.5,95.0,250.0,345.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
36.0,3.6,99.0,251.0,350.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
37.0,3.7,99.0,251.0,350.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
38.0,3.8000000000000003,100.0,250.0,350.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
39.0,3.9000000000000004,102.0,251.0,353.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
40.0,4.0,104.0,251.0,355.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
41.0,4.1000000000000005,107.0,247.0,354.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
42.0,4.2,110.0,247.0,357.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
43.0,4.3,119.0,245.0,364.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
44.0,4.4,122.0,244.0,366.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,1.0,0.0,0.88
