TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD_div_S,dD_div_R,dt,ReplicateId,InitSize,RFrac
21.0,2.1,40.0,218.0,258.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
22.0,2.2,40.0,218.0,258.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
23.0,2.3000000000000003,42.0,218.0,260.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
24.0,2.4000000000000004,42.0,216.0,258.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
25.0,2.5,43.0,216.0,259.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
26.0,2.6,46.0,217.0,263.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
27.0,2.7,45.0,214.0,259.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
28.0,2.8000000000000003,47.0,212.0,259.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
29.0,2.9000000000000004,48.0,204.0,252.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
30.0,3.0,53.0,205.0,258.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
31.0,3.1,53.0,203.0,256.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
32.0,3.2,54.0,206.0,260.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
33.0,3.3000000000000003,57.0,205.0,262.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
34.0,3.4000000000000004,57.0,209.0,266.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
35.0,3.5,59.0,212.0,271.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
36.0,3.6,57.0,211.0,268.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
37.0,3.7,63.0,215.0,278.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
38.0,3.8000000000000003,66.0,211.0,277.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
39.0,3.9000000000000004,66.0,209.0,275.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
40.0,4.0,68.0,209.0,277.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
41.0,4.1000000000000005,70.0,214.0,284.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
42.0,4.2,74.0,214.0,288.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
43.0,4.3,74.0,214.0,288.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
44.0,4.4,79.0,216.0,295.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
45.0,4.5,86.0,217.0,303.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
46.0,4.6000000000000005,86.0,213.0,299.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
47.0,4.7,88.0,215.0,303.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
48.0,4.800000000000001,91.0,215.0,306.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
49.0,4.9,91.0,212.0,303.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
50.0,5.0,92.0,217.0,309.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
51.0,5.1000000000000005,92.0,223.0,315.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
52.0,5.2,96.0,221.0,317.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
53.0,5.300000000000001,100.0,227.0,327.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
54.0,5.4,101.0,223.0,324.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
55.0,5.5,104.0,220.0,324.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
56.0,5.6000000000000005,104.0,221.0,325.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
57.0,5.7,102.0,226.0,328.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
58.0,5.800000000000001,104.0,225.0,329.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
59.0,5.9,113.0,226.0,339.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
60.0,6.0,116.0,226.0,342.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
61.0,6.1000000000000005,119.0,235.0,354.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
62.0,6.2,123.0,235.0,358.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
63.0,6.300000000000001,124.0,236.0,360.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
64.0,6.4,131.0,233.0,364.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
65.0,6.5,134.0,234.0,368.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
66.0,6.6000000000000005,137.0,235.0,372.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
67.0,6.7,139.0,236.0,375.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
68.0,6.800000000000001,146.0,235.0,381.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
69.0,6.9,148.0,235.0,383.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
70.0,7.0,158.0,233.0,391.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
71.0,7.1000000000000005,161.0,231.0,392.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
72.0,7.2,163.0,237.0,400.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
73.0,7.300000000000001,162.0,242.0,404.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
74.0,7.4,170.0,241.0,411.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
75.0,7.5,175.0,239.0,414.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
76.0,7.6000000000000005,174.0,243.0,417.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
77.0,7.7,175.0,249.0,424.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
78.0,7.800000000000001,176.0,254.0,430.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
79.0,7.9,180.0,256.0,436.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
80.0,8.0,192.0,254.0,446.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
81.0,8.1,192.0,249.0,441.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
82.0,8.200000000000001,198.0,254.0,452.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
83.0,8.3,207.0,255.0,462.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
84.0,8.4,212.0,257.0,469.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
85.0,8.5,221.0,262.0,483.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
86.0,8.6,223.0,270.0,493.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
87.0,8.700000000000001,224.0,266.0,490.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
88.0,8.8,231.0,267.0,498.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
89.0,8.9,240.0,268.0,508.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
90.0,9.0,241.0,269.0,510.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
91.0,9.1,254.0,270.0,524.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
92.0,9.200000000000001,260.0,268.0,528.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
93.0,9.3,266.0,273.0,539.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
94.0,9.4,268.0,272.0,540.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
95.0,9.5,267.0,270.0,537.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
96.0,9.600000000000001,277.0,269.0,546.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
97.0,9.700000000000001,287.0,272.0,559.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
98.0,9.8,297.0,274.0,571.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
99.0,9.9,306.0,275.0,581.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
100.0,10.0,317.0,270.0,587.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
101.0,10.100000000000001,311.0,269.0,580.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
102.0,10.200000000000001,303.0,274.0,577.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
103.0,10.3,292.0,277.0,569.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
104.0,10.4,283.0,280.0,563.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
105.0,10.5,274.0,281.0,555.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
106.0,10.600000000000001,265.0,282.0,547.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
107.0,10.700000000000001,262.0,286.0,548.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
108.0,10.8,254.0,284.0,538.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
109.0,10.9,247.0,288.0,535.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
110.0,11.0,242.0,290.0,532.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
111.0,11.100000000000001,231.0,301.0,532.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
112.0,11.200000000000001,227.0,303.0,530.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
113.0,11.3,223.0,299.0,522.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
114.0,11.4,217.0,298.0,515.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
115.0,11.5,204.0,307.0,511.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
116.0,11.600000000000001,197.0,314.0,511.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
117.0,11.700000000000001,192.0,314.0,506.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
118.0,11.8,188.0,317.0,505.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
119.0,11.9,186.0,320.0,506.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
120.0,12.0,183.0,317.0,500.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
121.0,12.100000000000001,178.0,319.0,497.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
122.0,12.200000000000001,170.0,319.0,489.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
123.0,12.3,164.0,326.0,490.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
124.0,12.4,159.0,321.0,480.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
125.0,12.5,155.0,330.0,485.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
126.0,12.600000000000001,145.0,331.0,476.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
127.0,12.700000000000001,140.0,332.0,472.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
128.0,12.8,138.0,334.0,472.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
129.0,12.9,135.0,338.0,473.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
130.0,13.0,127.0,341.0,468.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
131.0,13.100000000000001,125.0,344.0,469.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
132.0,13.200000000000001,122.0,347.0,469.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
133.0,13.3,116.0,350.0,466.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
134.0,13.4,111.0,361.0,472.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
135.0,13.5,107.0,362.0,469.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
136.0,13.600000000000001,106.0,364.0,470.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
137.0,13.700000000000001,102.0,361.0,463.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
138.0,13.8,100.0,360.0,460.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
139.0,13.9,97.0,368.0,465.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
140.0,14.0,96.0,372.0,468.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
141.0,14.100000000000001,94.0,382.0,476.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
142.0,14.200000000000001,89.0,389.0,478.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
143.0,14.3,89.0,396.0,485.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
144.0,14.4,87.0,406.0,493.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
145.0,14.5,84.0,406.0,490.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
146.0,14.600000000000001,83.0,401.0,484.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
147.0,14.700000000000001,79.0,406.0,485.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
148.0,14.8,78.0,408.0,486.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
149.0,14.9,78.0,408.0,486.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
150.0,15.0,74.0,406.0,480.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
151.0,15.100000000000001,73.0,403.0,476.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
152.0,15.200000000000001,69.0,401.0,470.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
153.0,15.3,68.0,406.0,474.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
154.0,15.4,66.0,412.0,478.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
155.0,15.5,65.0,409.0,474.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
156.0,15.600000000000001,64.0,412.0,476.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
157.0,15.700000000000001,62.0,411.0,473.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
158.0,15.8,59.0,416.0,475.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
159.0,15.9,58.0,417.0,475.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
160.0,16.0,56.0,413.0,469.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
161.0,16.1,53.0,421.0,474.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
162.0,16.2,51.0,415.0,466.0,1.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,21.0,0.0,0.88
