TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD_div_S,dD_div_R,dt,ReplicateId,InitSize,RFrac
0.0,0.0,30.0,220.0,250.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
1.0,0.1,30.0,225.0,255.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
2.0,0.2,31.0,226.0,257.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
3.0,0.30000000000000004,33.0,226.0,259.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
4.0,0.4,32.0,223.0,255.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
5.0,0.5,32.0,222.0,254.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
6.0,0.6000000000000001,33.0,221.0,254.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
7.0,0.7000000000000001,33.0,228.0,261.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
8.0,0.8,32.0,226.0,258.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
9.0,0.9,33.0,229.0,262.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
10.0,1.0,34.0,224.0,258.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
11.0,1.1,33.0,223.0,256.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
12.0,1.2000000000000002,35.0,224.0,259.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
13.0,1.3,36.0,229.0,265.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
14.0,1.4000000000000001,37.0,230.0,267.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
15.0,1.5,39.0,231.0,270.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
16.0,1.6,37.0,233.0,270.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
17.0,1.7000000000000002,38.0,234.0,272.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
18.0,1.8,36.0,232.0,268.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
19.0,1.9000000000000001,36.0,232.0,268.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
20.0,2.0,36.0,231.0,267.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
21.0,2.1,39.0,228.0,267.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
22.0,2.2,42.0,229.0,271.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
23.0,2.3000000000000003,42.0,227.0,269.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
24.0,2.4000000000000004,42.0,225.0,267.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
25.0,2.5,44.0,221.0,265.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
26.0,2.6,44.0,219.0,263.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
27.0,2.7,45.0,218.0,263.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
28.0,2.8000000000000003,46.0,218.0,264.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
29.0,2.9000000000000004,49.0,214.0,263.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
30.0,3.0,49.0,217.0,266.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
31.0,3.1,49.0,219.0,268.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
32.0,3.2,50.0,213.0,263.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
33.0,3.3000000000000003,52.0,214.0,266.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
34.0,3.4000000000000004,55.0,214.0,269.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
35.0,3.5,53.0,214.0,267.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
36.0,3.6,55.0,219.0,274.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
37.0,3.7,59.0,217.0,276.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
38.0,3.8000000000000003,61.0,219.0,280.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
39.0,3.9000000000000004,58.0,217.0,275.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
40.0,4.0,58.0,216.0,274.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
41.0,4.1000000000000005,56.0,216.0,272.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
42.0,4.2,57.0,215.0,272.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
43.0,4.3,59.0,219.0,278.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
44.0,4.4,58.0,227.0,285.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
45.0,4.5,63.0,228.0,291.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
46.0,4.6000000000000005,66.0,236.0,302.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
47.0,4.7,69.0,239.0,308.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
48.0,4.800000000000001,67.0,244.0,311.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
49.0,4.9,73.0,246.0,319.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
50.0,5.0,73.0,246.0,319.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
51.0,5.1000000000000005,76.0,242.0,318.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
52.0,5.2,80.0,244.0,324.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
53.0,5.300000000000001,80.0,252.0,332.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
54.0,5.4,79.0,260.0,339.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
55.0,5.5,82.0,266.0,348.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
56.0,5.6000000000000005,85.0,265.0,350.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
57.0,5.7,91.0,265.0,356.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
58.0,5.800000000000001,95.0,259.0,354.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
59.0,5.9,92.0,264.0,356.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
60.0,6.0,93.0,265.0,358.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
61.0,6.1000000000000005,95.0,268.0,363.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
62.0,6.2,96.0,271.0,367.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
63.0,6.300000000000001,97.0,265.0,362.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
64.0,6.4,102.0,262.0,364.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
65.0,6.5,104.0,261.0,365.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
66.0,6.6000000000000005,110.0,255.0,365.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
67.0,6.7,113.0,251.0,364.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
68.0,6.800000000000001,116.0,249.0,365.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
69.0,6.9,119.0,242.0,361.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
70.0,7.0,126.0,242.0,368.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
71.0,7.1000000000000005,130.0,240.0,370.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
72.0,7.2,133.0,239.0,372.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
73.0,7.300000000000001,133.0,237.0,370.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
74.0,7.4,135.0,235.0,370.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
75.0,7.5,135.0,228.0,363.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
76.0,7.6000000000000005,139.0,227.0,366.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
77.0,7.7,145.0,229.0,374.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
78.0,7.800000000000001,145.0,226.0,371.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
79.0,7.9,150.0,226.0,376.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
80.0,8.0,155.0,228.0,383.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
81.0,8.1,166.0,230.0,396.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
82.0,8.200000000000001,165.0,229.0,394.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,20.0,0.0,0.88
