TIdx,Time,NCells_S,NCells_R,NCells,DrugConcentration,rS,rR,mS,mR,dS,dR,dD_div_S,dD_div_R,dt,ReplicateId,InitSize,RFrac
0.0,0.0,30.0,220.0,250.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
1.0,0.1,32.0,216.0,248.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
2.0,0.2,32.0,213.0,245.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
3.0,0.30000000000000004,35.0,206.0,241.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
4.0,0.4,35.0,207.0,242.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
5.0,0.5,36.0,213.0,249.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
6.0,0.6000000000000001,39.0,212.0,251.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
7.0,0.7000000000000001,37.0,207.0,244.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
8.0,0.8,37.0,198.0,235.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
9.0,0.9,35.0,193.0,228.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
10.0,1.0,37.0,193.0,230.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
11.0,1.1,39.0,191.0,230.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
12.0,1.2000000000000002,39.0,190.0,229.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
13.0,1.3,43.0,193.0,236.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
14.0,1.4000000000000001,46.0,196.0,242.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
15.0,1.5,45.0,197.0,242.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
16.0,1.6,43.0,199.0,242.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
17.0,1.7000000000000002,45.0,198.0,243.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
18.0,1.8,46.0,199.0,245.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
19.0,1.9000000000000001,48.0,206.0,254.0,0.0,0.55,0.29,0.0,0.0,0.275,0.275,0.9818181818181818,-0.24137931034482762,0.1,6.0,0.0,0.88
